punkt,ID,dato,day,x,y,theta_median,theta_sd,plantehøyde,vekst,VC,NDVI_S2,VC.1,NDVI_S2.1,aspect_05,aspect_10,aspect_20,dem_05_fn,flacc_05,flacc_10,flacc_20,hillslope_unity_05,hillslope_unity_10,hillslope_unity_20,slope_05,slope_10,slope_20,tci_05,tci_10,tci_20,text_num,swsc_eff
197,A197,2017-06-29,4,603385.320000,6616147.630000,0.131000,0.018377,28.000000,2,0.777185,0.576713,0.777185,0.576713,158.962000,210.680500,200.343900,112.150000,11.636981,30.785248,1.691938,0.510471,0.453934,0.510471,3.482238,1.637352,0.566430,5.864848,7.133918,4.957602,8.000000,100.670000
198,A198,2017-06-29,4,603426.670000,6616153.790000,0.161000,0.015405,28.000000,2,0.976184,0.688274,0.976184,0.688274,196.393400,206.386100,222.541700,113.149400,1.001603,1.177394,33.916355,0.435235,0.431381,0.475477,2.214628,0.805889,2.020598,1.424750,3.380408,7.736664,8.000000,100.670000
199,A199,2017-06-29,4,603471.570000,6616150.380000,0.127000,0.021973,25.000000,2,0.849827,0.619398,0.849827,0.619398,158.099900,119.454900,137.860900,114.510000,46.659119,5.869117,3.345337,0.510471,0.520994,0.496512,5.139243,2.232365,2.027362,8.299793,5.099068,4.487428,8.000000,100.670000
200,A200,2017-06-29,4,603512.610000,6616150.590000,0.136000,0.015007,58.000000,2,0.999765,0.569968,0.999765,0.569968,177.680400,187.590900,154.575100,115.535000,7.130198,1.363172,8.024921,0.560953,0.513970,0.496512,4.128215,0.722590,1.222330,3.471103,3.350670,6.278724,8.000000,100.670000
201,A201,2017-06-29,4,603555.130000,6616151.770000,0.162000,0.018393,50.000000,2,0.981607,0.687982,0.981607,0.687982,194.869300,196.868800,190.540200,117.556700,190.723824,120.108850,22.508238,0.486030,0.510471,0.506977,9.742830,5.780361,5.837995,6.257410,6.731563,5.747725,8.000000,100.670000
202,A202,2017-06-29,4,603556.470000,6616123.950000,0.101000,0.025985,54.000000,2,0.991959,0.623397,0.991959,0.623397,174.823700,200.324600,196.237200,117.170000,38.033392,17.222484,36.021532,0.503488,0.500000,0.506977,5.773630,4.061666,3.835961,5.645377,5.427364,6.665769,6.000000,104.930000
203,A203,2017-06-29,4,603505.730000,6616120.880000,0.094000,0.009343,49.000000,2,0.946537,0.481135,0.946537,0.481135,198.690300,185.997500,194.752000,115.340000,20.801199,6.185844,4.221631,0.506977,0.510471,0.528066,5.981805,3.319682,3.512997,4.415062,3.813416,4.352959,6.000000,104.930000
204,A204,2017-06-29,4,603456.890000,6616121.010000,0.134000,0.014571,55.000000,2,0.997775,0.492526,0.997775,0.492526,246.735700,263.995300,265.724200,112.410000,3.536962,13.638368,24.104651,0.520994,0.506977,0.493023,11.609030,7.082608,6.439295,1.605099,3.859668,6.179236,6.000000,104.930000
138,A138,2017-06-29,4,603708.140000,6615935.400000,0.132000,0.016697,,1,0.961150,0.444164,0.961150,0.444164,205.253900,218.660700,215.049000,127.375000,18.025711,17.140243,19.619826,0.535202,0.496512,0.510471,7.325283,5.789013,6.324109,3.672081,4.667544,5.353837,6.000000,104.930000
206,A206,2017-06-29,4,603380.430000,6616110.720000,0.114000,0.012795,46.000000,2,0.877792,0.559812,0.877792,0.559812,263.741600,259.408600,261.969900,110.330000,13.192141,14.349819,8.623616,0.503488,0.500000,0.503488,19.113390,8.889848,8.649342,3.167334,4.230681,4.404874,6.000000,104.930000
207,A207,2017-06-29,4,603332.220000,6616107.720000,0.134000,0.018229,61.000000,2,0.999686,0.478385,0.999686,0.478385,245.496400,234.420900,230.892100,108.130000,67.456509,21.753422,9.679437,0.464798,0.510471,0.524523,12.958940,7.587154,7.116314,5.759684,5.198005,4.735560,6.000000,104.930000
208,A208,2017-06-29,4,603348.200000,6616080.120000,0.127000,0.022050,15.000000,2,0.558823,0.528418,0.558823,0.528418,103.909300,103.198900,105.622300,109.140000,35.660970,68.676073,29.596692,0.493023,0.493023,0.489529,12.551620,8.817103,8.773823,4.408347,5.467519,5.505768,8.000000,99.090000
209,A209,2017-06-29,4,603399.260000,6616078.380000,0.144000,0.002191,46.000000,2,0.922364,0.640777,0.922364,0.640777,75.783970,82.962080,85.900830,110.123300,86.246642,46.642273,22.743646,0.489529,0.479005,0.450260,9.671163,5.825015,5.112064,6.256667,6.107419,6.074612,8.000000,99.090000
210,A210,2017-06-29,4,603450.030000,6616080.340000,0.107000,0.014029,35.000000,2,0.850037,0.445880,0.850037,0.445880,137.151000,119.054100,121.360600,113.890000,30.525447,15.512832,5.550194,0.489529,0.520994,0.513970,10.133440,6.606960,7.051510,5.546866,4.726117,3.916870,8.000000,99.090000
211,A211,2017-06-29,4,603495.350000,6616078.620000,0.115000,0.021354,19.000000,2,0.748762,0.540247,0.748762,0.540247,98.124290,76.424760,75.399280,114.388400,11.978064,9.163319,6.088956,0.471934,0.503488,0.506977,15.954300,9.352287,8.346456,3.092713,3.449110,3.855773,8.000000,99.090000
212,A212,2017-06-29,4,603545.490000,6616079.270000,0.147000,0.022490,60.000000,2,0.999263,0.510314,0.999263,0.510314,224.179500,213.284100,209.270500,114.596700,43.620517,183.839087,336.680380,0.475477,0.489529,0.468375,12.375850,5.141141,5.524661,5.000475,7.194249,8.620423,6.000000,104.930000
213,A213,2017-06-29,4,603601.090000,6616079.880000,0.132000,0.007778,36.000000,2,0.942376,0.554627,0.942376,0.554627,226.188300,226.941200,214.417700,120.915000,43.849151,18.910742,37.298448,0.503488,0.524523,0.520994,11.367660,5.957679,6.362149,4.491674,4.338647,6.068079,6.000000,104.930000
214,A214,2017-06-29,4,603613.130000,6616079.290000,0.079000,0.016103,27.000000,2,0.955074,0.480219,0.955074,0.480219,220.407500,231.196100,225.924200,121.685000,11.003606,88.569138,40.030813,0.513970,0.489529,0.513970,7.327271,5.148151,5.737154,3.575226,6.879188,6.506513,6.000000,104.930000
215,A215,2017-06-29,4,603667.500000,6616079.870000,0.128000,0.026359,50.000000,2,0.999719,0.433045,0.999719,0.433045,194.036000,205.464200,199.887400,124.140000,185.742147,51.222531,25.157672,0.468375,0.482523,0.471934,12.369790,6.742798,6.377484,6.194500,5.704498,5.597166,7.000000,100.670000
216,A216,2017-06-29,4,603719.820000,6616080.020000,0.127000,0.013737,38.000000,2,0.946734,0.481506,0.946734,0.481506,181.914100,167.847800,191.896200,129.535000,1.112807,1.075423,15.981667,0.450260,0.496512,0.503488,5.002334,2.389758,3.103331,1.345900,2.396765,5.919364,7.000000,100.670000
217,A217,2017-06-29,4,603775.680000,6616081.200000,0.295000,0.025185,23.000000,2,0.769365,0.722889,0.769365,0.722889,165.012600,191.944600,185.195300,130.960000,1.000089,1.744252,87.676464,0.500000,0.513970,0.493023,4.653934,2.563960,2.700797,0.785730,2.855112,7.469401,9.000000,198.440000
218,A218,2017-06-29,4,603782.360000,6616114.430000,0.225000,0.034435,26.000000,2,0.501896,0.705413,0.501896,0.705413,197.546900,195.519700,196.735300,131.809200,81.055958,871.724240,6.958468,0.560953,0.513970,0.398580,4.981465,5.434533,5.914213,6.207165,8.964204,4.372194,7.000000,100.670000
219,A219,2017-06-29,4,603720.450000,6616111.420000,0.104000,0.008803,52.000000,2,,0.525793,,0.525793,103.672000,133.366700,147.430300,129.583300,7.404023,3.071664,2.191927,0.457580,0.450260,0.510471,1.586473,1.772529,1.462948,5.495823,4.042985,4.473332,7.000000,100.670000
220,A220,2017-06-29,4,603671.820000,6616110.440000,0.104000,0.001949,48.000000,2,,0.448276,,0.448276,269.182200,268.295700,268.647600,126.340000,11.753564,23.203639,33.631538,0.486030,0.496512,0.457580,7.724023,4.005922,4.539612,4.379821,5.625688,6.152454,7.000000,100.670000
221,A221,2017-06-29,4,603624.960000,6616109.890000,0.129000,0.021055,53.000000,2,,0.546763,,0.546763,215.457000,215.792700,213.502400,124.110000,447.935938,26.041331,13.362448,0.489529,0.482523,0.489529,7.972433,5.574362,5.025926,7.996162,5.142597,5.186135,7.000000,100.670000
223,A223,2017-06-29,4,603644.020000,6616164.260000,0.142000,0.021126,55.000000,2,,0.613935,,0.613935,210.432900,220.319100,207.460500,127.910000,21.369650,20.170297,7.841770,0.506977,0.496512,0.503488,6.022964,3.179323,3.141943,5.124329,5.562094,4.991968,7.000000,100.670000
224,A224,2017-06-29,4,603694.140000,6616166.020000,0.102000,0.015156,48.000000,2,,0.581567,,0.581567,248.786100,237.342600,243.435600,128.730000,15.775743,1.522806,18.394788,0.457580,0.520994,0.542420,4.234797,2.762668,2.240826,4.424733,2.807263,6.501207,7.000000,100.670000
225,A225,2017-06-29,4,603747.770000,6616169.560000,0.112000,0.029712,40.000000,2,,0.720424,,0.720424,192.771500,205.853100,220.618200,131.020000,1.001956,1.000000,1.000011,0.542420,0.482523,0.486030,19.621890,7.369183,4.458387,-0.656814,0.152631,1.430652,,
227,A227,2017-06-29,4,603798.250000,6616073.470000,0.138000,0.024803,50.000000,2,,0.709642,,0.709642,13.060270,2.263518,207.354200,132.413000,1.104392,1.002719,1.000000,0.304169,0.486030,0.517478,17.218620,5.470220,2.244967,0.398222,0.711457,1.265607,,
228,A228,2017-06-29,4,603782.740000,6616063.570000,0.356000,0.036678,70.000000,1,,0.716406,,0.716406,146.127100,187.421700,197.668800,131.100000,14468.398740,602.759907,148.835846,0.542420,0.506977,0.496512,7.326839,2.213824,1.966049,16.675704,13.092036,8.328859,9.000000,198.440000
229,A229,2017-06-29,4,603732.160000,6616061.970000,0.119000,0.013576,70.000000,1,,0.549425,,0.549425,206.063900,199.988800,204.483400,129.615000,139.428798,55.427420,127.701621,0.496512,0.520994,0.486030,4.174363,2.234161,2.863454,7.417029,6.949203,8.134451,7.000000,100.670000
230,A230,2017-06-29,4,603678.110000,6616056.210000,0.103000,0.010455,71.000000,1,,0.340265,,0.340265,185.789400,186.557500,192.621100,124.995000,164.320478,60.925096,18.285410,0.510471,0.493023,0.503488,12.472060,7.585053,7.750403,6.386286,5.978554,5.121580,7.000000,100.670000
231,A231,2017-06-29,4,603630.160000,6616054.500000,0.126000,0.013274,60.000000,1,,0.359841,,0.359841,240.904400,237.357000,236.791100,120.570000,94.495435,99.481110,10.257953,0.503488,0.486030,0.446557,9.584440,4.878832,5.313357,6.919491,6.987165,4.819116,6.000000,104.930000
232,A232,2017-06-29,4,603575.520000,6616053.360000,0.129000,0.023360,77.000000,1,,0.345479,,0.345479,227.972800,230.056800,225.484300,116.845000,42.952935,39.058267,17.452988,0.503488,0.500000,0.489529,13.293950,5.725806,5.971237,5.171477,6.225155,5.893809,6.000000,104.930000
233,A233,2017-06-29,4,603528.670000,6616052.430000,0.116000,0.011589,78.000000,1,,0.392857,,0.392857,45.000000,81.609950,84.629470,115.820000,1.000000,1.001099,7.110695,0.503488,0.524523,0.535202,2.651812,2.709624,2.803214,0.481979,1.351539,4.814852,8.000000,99.090000
234,A234,2017-06-29,4,603479.940000,6616051.640000,0.116000,0.016025,72.000000,1,,0.313279,,0.313279,175.069200,175.750300,152.038100,115.780000,180.210142,104.959889,4.031059,0.513970,0.506977,0.503488,4.391519,0.966606,1.641531,7.953075,9.793549,4.873192,6.000000,104.930000
235,A235,2017-06-29,4,603428.470000,6616051.520000,0.093000,0.032977,71.000000,1,,0.355501,,0.355501,74.958000,82.010600,75.191200,112.575000,71.842636,810.547064,902.145406,0.442820,0.419532,0.411354,7.753538,4.115298,4.424493,5.831512,9.425894,9.737473,8.000000,99.090000
236,A236,2017-06-29,4,603385.840000,6616047.550000,0.142000,0.018730,75.000000,1,,0.328321,,0.328321,131.667900,127.406300,144.449800,113.305000,2.479531,2.959406,13.594497,0.493023,0.500000,0.528066,6.079424,3.826272,3.699876,1.856543,3.639169,5.581552,6.000000,104.930000
238,A238,2017-06-29,4,603354.990000,6616038.520000,0.137000,0.022410,70.000000,1,,0.332245,,0.332245,146.689900,162.592700,170.361300,112.310000,122.787640,36.503332,44.017152,0.493023,0.503488,0.520994,6.979982,2.816725,3.205116,6.479418,6.243841,6.976548,6.000000,104.930000
239,A239,2017-06-29,4,603381.270000,6616002.300000,0.188000,0.030876,78.000000,1,,0.342308,,0.342308,142.129400,144.629000,141.229400,114.465000,6.513489,26.794814,29.551578,0.506977,0.503488,0.489529,5.700790,3.829684,3.882754,4.920508,5.947905,6.297043,6.000000,104.930000
240,A240,2017-06-29,4,603444.660000,6616006.100000,0.177000,0.020969,65.000000,1,,0.348079,,0.348079,38.144450,59.641550,55.724590,115.915000,26.158620,14.900013,13.832767,0.549740,0.510471,0.510471,7.689967,5.790235,5.458815,4.195961,4.502456,5.210309,8.000000,99.090000
242,A242,2017-06-29,4,603501.670000,6616010.090000,0.165000,0.017964,75.000000,1,,0.329783,,0.329783,153.924400,143.837400,122.711500,117.360200,201.269930,52.038111,49.882032,0.588646,0.500000,0.489529,6.540556,2.635308,2.615598,6.437861,6.490376,7.246838,4.000000,143.220000
244,A244,2017-06-29,4,603557.390000,6616009.220000,0.278000,0.026044,73.000000,1,,0.518281,,0.518281,28.692120,51.613850,63.250550,116.425000,1.148027,5.249247,34.002979,0.528066,0.407169,0.402912,9.024991,3.743097,3.794729,0.633875,3.669133,6.645829,3.000000,131.290000
245,A245,2017-06-29,4,603614.360000,6616011.350000,0.148000,0.028237,72.000000,1,,0.379875,,0.379875,175.826300,182.150900,188.729100,119.380000,4.438968,43.251076,15.531018,0.524523,0.503488,0.513970,5.013410,3.495616,2.751334,2.591544,6.205539,6.361102,6.000000,104.930000
247,A247,2017-06-29,4,603671.810000,6616012.760000,0.095000,0.012381,56.000000,1,,0.382567,,0.382567,140.111400,142.624100,141.427800,123.290000,100.570057,295.105739,108.107463,0.496512,0.482523,0.486030,11.023600,6.461488,7.057147,6.400213,7.465164,6.946470,6.000000,104.930000
248,A248,2017-06-29,4,603730.320000,6616012.900000,0.159000,0.017544,97.000000,1,,0.393939,,0.393939,198.966000,200.910900,203.020300,128.675000,36.655415,32.963472,10.053433,0.489529,0.479005,0.503488,8.460238,4.704378,4.523484,5.254453,5.451414,5.012914,6.000000,104.930000
249,A249,2017-06-29,4,603783.960000,6616012.910000,0.345000,0.063208,70.000000,1,,0.418583,,0.418583,172.533600,183.766400,198.860000,131.180000,1.271589,1.680724,114.444954,0.464798,0.510471,0.510471,7.060213,2.533725,2.030095,1.423992,2.559120,9.075386,9.000000,198.440000
250,A250,2017-06-29,4,603810.770000,6615991.540000,0.355000,0.042482,62.000000,1,,0.581104,,0.581104,217.081100,180.173400,177.397900,132.390000,3637.238432,744.430087,361.461516,0.482523,0.500000,0.486030,8.982758,4.181616,3.414135,10.765667,9.177798,9.473249,9.000000,198.440000
251,A251,2017-06-29,4,603815.200000,6615943.390000,0.279000,0.026023,54.000000,1,0.993463,0.558701,0.993463,0.558701,190.138300,171.865900,181.369200,132.880000,40.530408,54.903286,3.308517,0.528066,0.506977,0.503488,2.370851,1.772025,1.748758,5.318358,7.058959,4.354362,3.000000,134.630000
252,A252,2017-06-29,4,603758.150000,6615940.880000,0.138000,0.025413,60.000000,1,0.996026,0.441458,0.996026,0.441458,175.003200,151.451800,144.261700,130.670000,23.215709,79.050756,102.614580,0.528066,0.510471,0.486030,4.125634,2.620842,2.777312,5.455189,6.615210,8.084059,3.000000,134.630000
253,A253,2017-06-29,4,603708.770000,6615939.880000,0.117000,0.009290,74.000000,1,0.999903,0.444164,0.999903,0.444164,189.557900,187.648900,197.376000,127.545000,17.712764,84.128292,18.264930,0.528066,0.538800,0.517478,8.028277,4.830222,4.269662,3.908474,6.282203,5.712632,6.000000,104.930000
255,A255,2017-06-29,4,603646.310000,6615939.450000,0.092000,0.007225,78.000000,1,0.999968,0.511806,0.999968,0.511806,90.254200,81.298090,79.399170,123.460000,168.098904,88.675785,18.195788,0.475477,0.503488,0.506977,9.458254,7.064419,6.780919,6.691652,6.559495,5.374757,3.000000,131.290000
257,A257,2017-06-29,4,603595.710000,6615938.410000,0.136000,0.009110,79.000000,1,0.998561,0.497894,0.998561,0.497894,114.851800,113.961800,117.428700,121.640000,2481.222298,419.345810,84.683235,0.468375,0.482523,0.464798,8.724552,4.341568,4.769918,10.551160,8.940020,7.085788,3.000000,131.290000
258,A258,2017-06-29,4,603541.520000,6615937.840000,0.170000,0.021897,75.000000,1,0.997160,0.469759,0.997160,0.469759,123.052800,111.399600,118.611100,120.350000,57.047197,38.787141,33.066273,0.446557,0.493023,0.500000,6.263628,3.675362,3.137770,6.108956,6.049746,6.680312,4.000000,143.220000
259,A259,2017-06-29,4,603491.670000,6615936.650000,0.274000,0.033522,74.000000,1,0.997166,0.515809,0.997166,0.515809,136.519900,146.457200,140.436400,119.520000,4.365367,10.557890,2.565771,0.520994,0.538800,0.528066,6.671125,2.640020,2.403921,4.475339,5.708642,4.011885,4.000000,143.220000
260,A260,2017-06-29,4,603421.100000,6615934.140000,0.128000,0.030369,69.000000,1,0.996351,0.307994,0.996351,0.307994,30.746670,28.559340,46.564620,119.773100,1.812855,3.954370,3.399035,0.513970,0.517478,0.528066,6.924002,3.217599,2.784060,1.667153,3.347586,4.416218,6.000000,104.930000
261,A261,2017-06-29,4,603439.480000,6615907.900000,0.127000,0.008532,72.000000,1,0.998395,0.346907,0.998395,0.346907,77.854400,52.120530,60.483780,120.140000,1.012958,1.523829,5.707246,0.510471,0.482523,0.500000,3.693281,2.448468,2.053100,1.307646,2.557452,5.158610,6.000000,104.930000
262,A262,2017-06-29,4,603491.720000,6615907.870000,0.141000,0.018620,76.000000,1,0.999901,0.488057,0.999901,0.488057,167.061200,135.000000,136.898400,120.180000,1.000046,1.786945,23.515505,0.486030,0.486030,0.503488,4.255775,1.687579,2.674777,1.188609,2.603023,6.057867,4.000000,143.220000
263,A263,2017-06-29,4,603547.130000,6615908.290000,0.097000,0.012478,74.000000,1,0.997122,0.474014,0.997122,0.474014,132.989400,134.117700,123.418000,122.200000,113.503269,80.049457,151.016558,0.486030,0.493023,0.510471,4.989752,3.288525,4.132920,6.020228,6.357530,7.833265,3.000000,131.290000
264,A264,2017-06-29,4,603603.750000,6615909.300000,0.134000,0.011760,71.000000,1,0.999349,0.460269,0.999349,0.460269,165.016500,142.405900,134.928100,124.120000,73.040020,71.591010,61.166933,0.510471,0.500000,0.520994,7.317620,4.095441,4.638500,5.365031,6.053630,7.148458,3.000000,131.290000
265,A265,2017-06-29,4,603651.460000,6615909.690000,0.115000,0.009209,63.000000,1,0.999962,0.498883,0.999962,0.498883,116.104500,98.175190,98.528210,125.995000,72.100177,78.421766,62.961643,0.500000,0.513970,0.513970,4.361234,4.273068,3.940732,6.297836,6.387029,6.962815,3.000000,131.290000
266,A266,2017-07-07,5,603387.690000,6616153.630000,0.072000,0.009633,35.000000,2,0.923556,0.472931,0.923556,0.472931,256.188600,229.401800,205.313400,112.246700,1.000000,1.001068,12.166692,0.402912,0.506977,0.402912,2.617411,1.100335,0.977095,0.530473,2.591318,6.675654,8.000000,100.670000
267,A267,2017-07-07,5,603454.590000,6616149.540000,0.073000,0.008955,58.000000,2,0.990617,0.600542,0.990617,0.600542,106.431200,167.039500,163.096300,114.080000,16.707455,8.832085,1.060933,0.411354,0.500000,0.524523,2.218439,1.622397,1.272320,5.529810,5.016032,3.454002,8.000000,100.670000
268,A268,2017-07-07,5,603512.280000,6616149.100000,0.090000,0.014000,63.000000,2,0.999962,0.599086,0.999962,0.599086,177.445600,169.694500,183.326600,115.530000,17.912330,22.462286,4.249242,0.542420,0.489529,0.510471,0.834531,0.800798,1.028172,5.837864,6.526029,5.764647,8.000000,100.670000
269,A269,2017-07-07,5,603555.450000,6616150.480000,0.124000,0.016574,65.000000,2,0.999965,0.622462,0.999965,0.622462,192.601200,193.891600,194.462000,117.535000,2.280562,13.580158,19.895958,0.482523,0.500000,0.506977,13.266260,5.698907,5.607044,1.200779,4.169587,5.430948,8.000000,100.670000
270,A270,2017-07-07,5,603564.100000,6616106.150000,0.076000,0.011300,65.000000,2,0.999968,0.647507,0.999968,0.647507,181.469900,188.187400,180.620800,117.590000,1.909299,31.406964,34.317729,0.503488,0.528066,0.503488,6.491127,4.610393,4.947630,1.650660,4.922395,6.647245,6.000000,104.930000
271,A271,2017-07-07,5,603496.010000,6616105.760000,0.054000,0.008258,56.000000,2,0.971849,0.543775,0.971849,0.543775,212.743300,208.246800,210.006800,113.666700,75.088208,22.723321,14.194055,0.510471,0.513970,0.517478,17.096020,8.545001,8.517304,5.152391,4.765500,4.856534,6.000000,104.930000
272,A272,2017-07-07,5,603434.050000,6616100.880000,0.077000,0.015786,62.000000,2,0.999966,0.556428,0.999966,0.556428,256.825700,245.462300,237.563200,110.755000,20.714722,100.446891,1553.641324,0.531625,0.453934,0.380358,6.033819,3.616759,3.023478,4.920169,6.758549,10.745672,6.000000,104.930000
273,A273,2017-07-07,5,603370.510000,6616105.990000,0.083000,0.008905,62.000000,2,0.999899,0.559812,0.999899,0.559812,261.825900,267.427100,266.608900,109.323300,79.448499,53.075513,25.583048,0.493023,0.496512,0.500000,15.533130,9.227497,8.018560,5.269551,5.698850,5.836063,6.000000,104.930000
274,A274,2017-07-07,5,603349.220000,6616060.470000,0.100000,0.009365,72.000000,1,0.700772,0.425687,0.700772,0.425687,147.306000,137.563300,135.244900,111.485000,28.550274,24.756576,21.436753,0.531625,0.517478,0.538800,6.634281,4.519341,3.943927,5.404461,5.307462,5.581785,6.000000,104.930000
275,A275,2017-07-07,5,603413.470000,6616060.750000,0.106000,0.014258,76.000000,1,0.997715,0.480063,0.997715,0.480063,66.907170,73.523180,80.632290,111.980000,5.195542,21.973311,13.487135,0.489529,0.471934,0.402912,12.319270,7.996311,8.839296,2.326175,4.439292,4.808730,8.000000,99.090000
276,A276,2017-07-07,5,603483.570000,6616059.540000,0.108000,0.022506,77.000000,1,0.999969,0.453156,0.999969,0.453156,181.505900,149.864800,147.554900,115.758000,390.830500,33.667594,11.389421,0.542420,0.580468,0.580468,2.569323,1.181819,1.141330,9.480737,9.254343,6.113260,6.000000,104.930000
277,A277,2017-07-07,5,603543.130000,6616059.520000,0.136000,0.016502,82.000000,1,0.999969,0.503978,0.999969,0.503978,84.011480,65.136340,58.760720,114.818100,20.096619,6.445187,60.664208,0.510471,0.389661,0.385061,6.142760,4.307069,3.402363,4.984174,4.312406,7.373145,8.000000,99.090000
278,A278,2017-07-07,5,603611.700000,6616059.560000,0.082000,0.021730,70.000000,1,0.992325,0.371804,0.992325,0.371804,240.125100,240.593700,229.905300,119.660000,21.021607,28.156702,25.838098,0.503488,0.500000,0.503488,13.550720,7.665508,7.196526,3.681526,4.888155,6.163538,6.000000,104.930000
279,A279,2017-07-07,5,603675.480000,6616059.840000,0.073000,0.011059,63.000000,1,0.977082,0.375267,0.977082,0.375267,187.562000,188.157500,188.314200,124.725000,8.065855,33.724223,27.709941,0.479005,0.503488,0.496512,14.248790,6.947722,7.834259,2.300286,4.729399,5.662199,7.000000,100.670000
280,A280,2017-07-07,5,603729.950000,6616060.430000,0.073000,0.009899,68.000000,1,0.999824,0.536533,0.999824,0.536533,207.238200,212.658600,205.889000,129.506700,135.981375,21.001843,127.393573,0.471934,0.493023,0.496512,3.092993,3.021136,2.704732,6.499297,5.716175,8.169444,7.000000,100.670000
281,A281,2017-07-07,5,603785.950000,6616059.570000,0.444000,0.020897,72.000000,1,0.999934,0.711099,0.999934,0.711099,213.625600,182.495800,196.234500,131.255000,9383.821407,171.418570,20.728331,0.557180,0.517478,0.503488,5.079705,1.648332,2.261541,11.781810,10.060935,6.709414,9.000000,198.440000
282,A282,2017-07-07,5,603796.860000,6616066.000000,0.076000,0.033545,60.000000,1,0.990185,0.702056,0.990185,0.702056,189.076800,179.612800,196.555400,131.960000,86.770059,185.957247,127.884694,0.513970,0.524523,0.549740,7.130845,3.504889,4.325429,7.870364,8.514836,7.594320,9.000000,198.440000
283,A283,2017-07-07,5,603765.480000,6616106.910000,0.122000,0.017065,35.000000,2,0.985319,0.703383,0.985319,0.703383,180.007300,196.389800,191.915700,130.755000,18.870343,49.602721,203.303348,0.471934,0.489529,0.506977,2.999496,2.290005,1.993805,6.711966,6.040503,9.120365,7.000000,100.670000
284,A284,2017-07-07,5,603706.230000,6616105.820000,0.087000,0.011971,53.000000,2,0.998838,0.551676,0.998838,0.551676,171.383900,172.716000,171.093200,129.060000,1.533755,6.516883,6.076739,0.496512,0.489529,0.496512,8.344216,4.790657,4.201702,1.421531,3.725141,4.572953,7.000000,100.670000
285,A285,2017-07-07,5,603654.870000,6616105.320000,0.079000,0.021102,56.000000,2,0.998311,0.524808,0.998311,0.524808,216.885500,240.419900,244.792100,125.645000,3.907113,10.118251,2.977814,0.506977,0.506977,0.517478,2.797699,4.506434,4.725594,3.676758,4.798613,3.694891,7.000000,100.670000
286,A286,2017-07-07,5,603622.870000,6616127.830000,0.071000,0.012288,48.000000,2,0.998966,0.665985,0.998966,0.665985,230.573300,228.751500,228.312000,124.945000,101.656887,15.398705,22.254779,0.506977,0.503488,0.489529,7.282335,3.471594,3.897618,5.885050,5.039221,5.677786,7.000000,100.670000
287,A287,2017-07-07,5,603646.620000,6616162.110000,0.082000,0.010354,64.000000,2,0.999967,0.605230,0.999967,0.605230,208.137600,210.355100,208.853600,127.950000,59.078750,20.726022,10.489167,0.503488,0.500000,0.506977,6.095475,3.467852,2.940931,5.579378,5.305785,5.383532,7.000000,100.670000
288,A288,2017-07-07,5,603735.940000,6616155.860000,0.070000,0.013027,55.000000,2,0.996876,0.614997,0.996876,0.614997,204.068600,189.956600,188.746200,130.180000,1.333157,7.740749,31.258522,0.513970,0.500000,0.496512,4.288651,2.555574,2.040236,1.404584,4.326975,6.706357,7.000000,100.670000
289,A289,2017-07-07,5,603778.540000,6616130.480000,0.059000,0.019241,62.000000,2,0.999969,0.725021,0.999969,0.725021,194.859400,196.556200,191.593600,131.930000,2.397157,1.975754,1.816433,0.513970,0.597088,0.553443,8.449059,4.139660,4.238636,1.495847,2.690199,3.222367,7.000000,100.670000
290,A290,2017-07-07,5,603803.890000,6616015.870000,0.078000,0.009985,55.000000,1,0.998836,0.667651,0.998836,0.667651,202.155600,188.241800,189.745100,132.120000,16.396959,24.588291,13.135628,0.496512,0.496512,0.506977,8.502887,5.231852,4.363770,4.750100,5.447822,5.421715,9.000000,198.440000
291,A291,2017-07-07,5,603773.150000,6616009.820000,0.124000,0.013667,75.000000,1,0.999944,0.475598,0.999944,0.475598,211.155300,191.493500,189.220800,130.795700,1.011363,1.100637,41.152984,0.510471,0.486030,0.471934,4.186608,1.498032,1.316707,1.024202,2.317778,7.850312,9.000000,198.440000
292,A292,2017-07-07,5,603710.880000,6616009.380000,0.083000,0.017024,70.000000,1,0.999799,0.493471,0.999799,0.493471,132.146700,140.301500,152.444400,127.080000,1249.802983,635.520399,214.594402,0.461200,0.453934,0.471934,6.247907,4.921400,4.775331,9.137622,8.683585,7.976733,6.000000,104.930000
293,A293,2017-07-07,5,603676.710000,6616008.810000,0.060000,0.008019,53.000000,1,0.781684,0.386499,0.781684,0.386499,148.844500,142.428800,144.222900,124.140000,11.302167,215.925069,119.564370,0.546066,0.506977,0.506977,12.805680,7.872181,6.969432,2.769694,6.641369,7.154240,6.000000,104.930000
294,A294,2017-07-07,5,603584.690000,6616007.000000,0.124000,0.029047,78.000000,1,0.999911,0.301665,0.999911,0.301665,217.777900,211.075300,208.434900,117.510000,9.863968,7.905110,9.996108,0.506977,0.535202,0.510471,8.434516,4.201271,3.720893,4.237526,4.121191,5.339811,3.000000,131.290000
295,A295,2017-07-07,5,603514.450000,6616006.360000,0.070000,0.004062,78.000000,1,0.999938,0.334702,0.999938,0.334702,105.257100,128.490700,119.930700,117.795200,257.735999,47.046221,17.167748,0.564765,0.542420,0.517478,2.850679,1.786017,2.044494,8.413389,7.893044,6.195548,4.000000,143.220000
